X,Y,OBJECTID,PPIN,NAME,STREET,CITY,STATE,ZIP,STFIP,SCHOOLYEAR
-117.7604931,33.58158483,2019,A9100535,ANNELIESE'S SCHOOLS,20062 LAGUNA CANYON RD,LAGUNA BEACH,CA,92651,6,2017-2018
-117.9386831,33.73879484,2020,A9100548,ARI GUIRAGOS MINASSIAN ARMENIAN SCHOOL,5311 W MCFADDEN AVE,SANTA ANA,CA,92704,6,2017-2018
-117.8103631,33.75105485,2021,A9100663,GRACE HARBOR SCHOOL,12881 NEWPORT AVE,TUSTIN,CA,92780,6,2017-2018
-117.8510831,33.81820485,2022,A9100733,COVENANT CHRISTIAN SCHOOL,1855 N ORANGE OLIVE RD,ORANGE,CA,92865,6,2017-2018
-117.6897531,33.60268484,2023,A9100856,HALSTOM ACADEMY,25201 PASEO DE ALICIA STE 250,LAGUNA HILLS,CA,92653,6,2017-2018
-117.9582731,33.70983483,2024,A9100927,HUNTINGTON VALLEY BAPTIST CHURCH PRESCHOOL,9779 STARFISH AVE,FOUNTAIN VALLEY,CA,92708,6,2017-2018
-117.7348831,33.62657484,2025,A9100981,NEW VISTA SCHOOL,23092 MILL CREEK DR,LAGUNA HILLS,CA,92653,6,2017-2018
-117.8043531,33.79202485,2026,A9100983,LA PURISIMA SCHOOL,11712 HEWES ST,ORANGE,CA,92869,6,2017-2018
-117.8769031,33.67569483,2027,A9101052,MARINERS CHRISTIAN SCHOOL,300 FISCHER AVE,COSTA MESA,CA,92626,6,2017-2018
-117.9587471,33.75506484,2028,A9101198,ORANGE CRESCENT SCHOOL,9752 W 13TH,GARDEN GROVE,CA,92844,6,2017-2018
-117.9468431,33.67714483,2029,A9101233,THE PEGASUS SCHOOL,19692 LEXINGTON LN,HUNTINGTON BEACH,CA,92646,6,2017-2018
-117.8119931,33.77273485,2030,A9101259,THE PRENTICE SCHOOL,18341 LASSEN DR,NORTH TUSTIN,CA,92705,6,2017-2018
-117.6173481,33.68115985,2031,A9101375,ST MICHAEL'S PREP SCHOOL,19292 EL TORO RD,SILVERADO,CA,92676,6,2017-2018
-117.8002831,33.85771486,2032,A9101463,VINEYARD CHRISTIAN SCHOOL,5340 E LA PALMA AVE,ANAHEIM,CA,92807,6,2017-2018
-117.9259131,33.65236483,2033,A9101963,PAGE ACADEMY,657 VICTORIA ST,COSTA MESA,CA,92627,6,2017-2018
-117.669758,33.54139083,2034,A9300083,STONEYBROOKE CHRISTIAN SCHOOLS-SAN JUAN CAPISTRANO,26300 VIA ESCOLAR,SAN JUAN CAPISTRANO,CA,92692,6,2017-2018
-117.617663,33.42906482,2035,A9300085,ST MICHAELS CHRISTIAN ACADEMY,107 W MARQUITA,SAN CLEMENTE,CA,92672,6,2017-2018
-118.0535801,33.81480984,2036,A9300091,GRACE CHRISTIAN SCHOOL,4545 MYRA AVE,CYPRESS,CA,90630,6,2017-2018
-117.614263,33.63493484,2037,A9300124,DBA MISSION HILLS CHRISTIAN SCHOOL,29582 AVENTURA,RANCHO SANTA MARGARITA,CA,92688,6,2017-2018
-118.0032371,33.82353484,2038,A9300126,ORANGE COUNTY CHRISTIAN SCHOOL,641 S WESTERN AVE,ANAHEIM,CA,92804,6,2017-2018
-118.0174331,33.76669484,2039,A9300142,BETHANY CHRISTIAN ACADEMY,13431 EDWARDS ST,WESTMINSTER,CA,92683,6,2017-2018
-117.7041831,33.49152482,2040,A9302571,ST ANNE SCHOOL,32451 BEAR BRAND RD,LAGUNA NIGUEL,CA,92677,6,2017-2018
-117.8300121,33.63290483,2041,A9302604,TVT COMMUNITY DAY SCHOOL,5200 BONITA CANYON DR,IRVINE,CA,92603,6,2017-2018
-117.8369641,33.64065683,2042,A9302621,UNIVERSITY MONTESSORI SCHOOL,101 RUSSELL PL,IRVINE,CA,92617,6,2017-2018
-117.8655131,33.88090486,2043,A9302678,PLACENTIA TOWNE & COUNTRY EARLY EDUCATION  CENTER,201 E MADISON AVE,PLACENTIA,CA,92870,6,2017-2018
-117.9397031,33.65874483,2044,A9302805,THE WALDORF SCHOOL OF ORANGE COUNTY,2350 CANYON DR,COSTA MESA,CA,92627,6,2017-2018
-117.8015071,33.85866586,2045,A9500438,FAIRMONT PRIVATE SCHOOL,5310 E LA PALMA AVE,ANAHEIM,CA,92807,6,2017-2018
-117.6694221,33.60473784,2046,A9500616,MISSION VIEJO CHRISTIAN SCHOOL,24701 SAN DOVAL LN,MISSION VIEJO,CA,92691,6,2017-2018
-117.7250631,33.55398483,2047,A9500807,ST MARY & ALL ANGELS SCHOOL,7 PURSUIT,ALISO VIEJO,CA,92656,6,2017-2018
-117.8684431,33.78568485,2048,A9704725,LITTLE SCHOLARS ACADEMY OF CALIFORNIA,1510 W ALMOND AVE,ORANGE,CA,92868,6,2017-2018
-117.6717831,33.55242483,2049,A9705070,SUNFLOWER MONTESSORI,28251 MARGUERITE PKWY STE L,MISSION VIEJO,CA,92692,6,2017-2018
-117.7060831,33.56354483,2050,A9705099,TUTOR TIME,24291 AVILA RD,LAGUNA NIGUEL,CA,92677,6,2017-2018
-117.7273231,33.55764483,2051,A9900507,ALISO VIEJO CHRISTIAN SCHOOL,1 ORION,ALISO VIEJO,CA,92656,6,2017-2018
-117.671053,33.51702483,2052,A9900638,SADDLEBACK VALLEY CHRISTIAN SCHOOL,26333 OSO RD,SAN JUAN CAPISTRANO,CA,92675,6,2017-2018
-118.0384931,33.73613483,2053,AA000652,GRACE LUTHERAN SCHOOL & PRESCHOOL,5172 MCFADDEN AVE,HUNTINGTON BEACH,CA,92649,6,2017-2018
-117.7189551,33.53196483,2054,AA000831,LAGUNA NIGUEL JR ACADEMY,29702 KENSINGTON DR,LAGUNA NIGUEL,CA,92677,6,2017-2018
-117.7850631,33.81251785,2055,AA001261,SALEM LUTHERAN SCHOOL,6411 E FRANK LN,ORANGE,CA,71463,6,2017-2018
-117.9104631,33.76429484,2056,AA890079,ORANGEWOOD ACADEMY,13732 CLINTON ST,GARDEN GROVE,CA,92843,6,2017-2018
-117.9299131,33.76751484,2057,AA900006,KING OF KINGS LUTHERAN,13431 NEWHOPE ST,GARDEN GROVE,CA,92843,6,2017-2018
-117.9454731,33.93370486,2058,BB000062,L'HERITAGE FRANCAIS,222 N EUCLID ST,LA HABRA,CA,90631,6,2017-2018
-117.8061331,33.88841486,2059,BB000101,CALVARY CHAPEL ACADEMY,18821 YORBA LINDA BLVD,YORBA LINDA,CA,92886,6,2017-2018
-117.9532031,33.73942484,2060,BB000107,COVENANT CHRISTIAN ACADEMY,10101 CUNNINGHAM AVE,WESTMINSTER,CA,92683,6,2017-2018
-117.7085871,33.50889682,2061,BB000129,MONTESSORI OF LAGUNA NIGUEL,31171 NIGUEL RD,LAGUNA NIGUEL,CA,92677,6,2017-2018
-117.8059231,33.74505485,2062,BB000141,SPIRIT ACADEMY,1372 IRVINE BLVD,TUSTIN,CA,92780,6,2017-2018
-117.7465431,33.88237486,2063,BB000143,ST FRANCIS OF ASSISI SCHOOL,5330 EASTSIDE CIR,YORBA LINDA,CA,92887,6,2017-2018
-117.6914331,33.54104483,2064,BB020314,MCDOWELL SCHOOL,29028 ALOMA AVE,LAGUNA NIGUEL,CA,92677,6,2017-2018
-118.0072431,33.73150483,2065,BB020325,HERITAGE MONTESSORI,15881 GOLDENWEST ST,HUNTINGTON BEACH,CA,92647,6,2017-2018
-117.8232831,33.61882483,2066,BB020327,SAGE HILL SCHOOL,20402 NEWPORT COAST DR,NEWPORT COAST,CA,92657,6,2017-2018
-117.9585331,33.84866485,2067,BB020337,THE ISLAMIC EDUCATION SCHOOL,1136 N BROOKHURST ST,ANAHEIM,CA,92801,6,2017-2018
-117.8510831,33.81820485,2068,BB020361,INTERNATIONAL SCHOOL OF LOS ANGELES ORANGE COUNTY,1838 N SHAFFER ST,ORANGE,CA,92865,6,2017-2018
-117.7779231,33.53780482,2069,BB040297,MONTESSORI SCHOOL OF LAGUNA BEACH,340 SAINT ANNS DR,LAGUNA BEACH,CA,92651,6,2017-2018
-117.6607931,33.59121484,2070,BB040305,KINDERCARE LEARNING CENTER,26912 ESTANCIERO DR,MISSION VIEJO,CA,92691,6,2017-2018
-117.8978831,33.72756484,2071,BB040306,SUNFLOWER PERSCHOOL & KINDERGARTEN.,2129 W EDINGER AVE,SANTA ANA,CA,92704,6,2017-2018
-117.7520121,33.72560485,2072,BB060240,NORTHWOOD MONTESSORI OF IRVINE,12100 YALE CT,IRVINE,CA,92620,6,2017-2018
-117.9103111,33.65417883,2073,BB060243,SANIKU EAST-WEST LANGUAGE SCHOOL,271 AVOCADO,COSTA MESA,CA,92627,6,2017-2018
-117.6764731,33.63163484,2074,BB060245,GRACE CHRISTIAN SCHOOLS,26052 TRABUCO RD,LAKE FOREST,CA,92630,6,2017-2018
-117.7605641,33.83148086,2075,BB060265,SERRANO HEIGHTS ACADEMY,6511 E SERRANO AVE # C,ANAHEIM,CA,92807,6,2017-2018
-117.8351531,33.90170486,2076,BB060282,PINE TREE PRESCHOOL MONTESSOR,17102 MARDA AVE,YORBA LINDA,CA,92886,6,2017-2018
-118.0317431,33.82869484,2077,BB080238,WISDOM MISSION SCHOOL,5851 NEWMAN ST,CYPRESS,CA,90630,6,2017-2018
-117.7319451,33.70220685,2078,BB080243,CREAN LUTHERAN HIGH SCHOOL,12500 SAND CANYON AVE,IRVINE,CA,92618,6,2017-2018
-117.7880121,33.66560484,2079,BB080244,PRESTIGE PRESCHOOL ACADEMY,16498 ROYAL OAK,IRVINE,CA,92618,6,2017-2018
-117.6867911,33.64643084,2080,BB080251,WOODCREST PRESCHOOL,21772 LAKE FOREST DR,LAKE FOREST,CA,92630,6,2017-2018
-117.7166961,33.52634883,2081,BB080263,KINDERCARE LEARNING CENTER,30075 ALICIA PKWY,LAGUNA NIGUEL,CA,92677,6,2017-2018
-118.0155231,33.75615484,2082,BB080265,MONTESSORI CHILDRENS WORLD,14212 EDWARDS ST,WESTMINSTER,CA,92683,6,2017-2018
-117.635763,33.56004483,2083,BB080271,PACIFIC PRESCHOOL,29151 SIENNA PKWY,LADERA RANCH,CA,92694,6,2017-2018
-117.8992931,33.73371484,2084,BB080273,SCHOOL OF OUR LADY,2204 W MCFADDEN AVE,SANTA ANA,CA,92704,6,2017-2018
-117.9592831,33.81536485,2085,BB080279,BEL-AIR CHRISTIAN SCHOOL,1241 S BROOKHURST ST,ANAHEIM,CA,92804,6,2017-2018
-117.7730121,33.69520484,2086,BB120265,DREAMLAND PRESCHOOL,5101 WALNUT AVE,IRVINE,CA,92604,6,2017-2018
-117.8300121,33.69340484,2087,BB120268,KIDDIE ACADEMY OF IRVINE,16655 NOYES AVE,IRVINE,CA,92606,6,2017-2018
-117.8430121,33.68580484,2088,BB120272,IRVINE MONTESSORI,17575 CARTWRIGHT RD,IRVINE,CA,92614,6,2017-2018
-117.9094231,33.67834483,2089,BB120277,MONTESSORI CHRISTIAN SCHOOL,2950 MCCLINTOCK WAY,COSTA MESA,CA,92626,6,2017-2018
-117.7034331,33.57267483,2090,BB120290,ACADEMY ON THE HILL,10 MAREBLU,ALISO VIEJO,CA,92656,6,2017-2018
-117.8830131,33.75976484,2091,BB120307,LOVE 2 LEARN PRESCHOOL & KINDERGARTEN,1200 W 17TH ST,SANTA ANA,CA,92706,6,2017-2018
-117.9581631,33.79755484,2092,BB120352,O C KIDS PRESCHOOL,11362 BROOKHURST ST,GARDEN GROVE,CA,92840,6,2017-2018
-117.7421461,33.69628084,2093,BB140118,GREAT FOUNDATIONS MONTESSORI SCHOOL,6304 IRVINE BLVD,IRVINE,CA,92620,6,2017-2018
-118.0069531,33.71306483,2094,BB140123,UNITED CHINESE LEARNING CENTER,17161 GOLDENWEST ST STE C,HUNTINGTON BEACH,CA,92647,6,2017-2018
-117.8898431,33.84627485,2095,BB140146,THE MONTESSORI ACADEMY OF ANAHEIM,515 N STATE COLLEGE BLVD,ANAHEIM,CA,92806,6,2017-2018
-117.7350121,33.64800484,2096,BB160290,LEPORT SCHOOLS,1 TECHNOLOGY DR,IRVINE,CA,92618,6,2017-2018
-117.6640201,33.62978484,2097,BB160292,VILLAGE MONTESSORI CENTER,22900 LOS ALISOS BLVD,MISSION VIEJO,CA,92691,6,2017-2018
-117.9366331,33.73580484,2098,BB160293,BETHEL BAPTIST CHURCH AND SCHOOL,901 S EUCLID ST,SANTA ANA,CA,92704,6,2017-2018
-117.8655131,33.88090486,2099,BB160436,TOWN & COUNTRY EARLY EDUCATION CENTER,201 E MADISON AVE,PLACENTIA,CA,92870,6,2017-2018
-117.6689741,33.60396084,2100,BB170031,MISSION VIEJO CHRISTIAN SCHOOL,24701 SAN DOVAL LN,MISSION VIEJO,CA,92691,6,2017-2018
-117.9391631,33.77736484,2101,BB170057,TRINITY CHRISTIAN SCHOOLS,12761 EUCLID ST,GARDEN GROVE,CA,92840,6,2017-2018
-117.8591061,33.67167883,2102,BB180133,HALSTROM ACADEMY - NEWPORT BEACH,"2302 MARTIN STREET, STE 100",IRVINE,CA,92612,6,2017-2018
-117.7662031,33.69414684,2103,BB180136,ELITE OPEN SCHOOL,1120 ROOSEVELT,IRVINE,CA,92620,6,2017-2018
-117.9951641,33.73547883,2104,BB180137,FUSION ACADEMY - HUNTINGTON BEACH,7711 CENTER AVE STE120,HUNTINGTON BEACH,CA,92647,6,2017-2018
-117.6897861,33.60275884,2105,BB180140,HALSTROM ACADEMY,25201 PASEO DE ALICIA,LAGUNA HILLS,CA,92653,6,2017-2018
-117.6767941,33.62299784,2106,BB180145,FUSION ACADEMY - MISSION VIEJO,23456 MADERO STE 140,MISSION VIEJO,CA,92691,6,2017-2018
-117.7085661,33.63170784,2107,BB910913,MONTESSORI ON THE LAKE,23311 MUIRLANDS BLVD,LAKE FOREST,CA,92630,6,2017-2018
-117.8527431,33.76987485,2108,BB946317,CALIFORNIA KIDS CENTERS,2428 N GRAND AVE STE H,SANTA ANA,CA,92705,6,2017-2018
-117.657963,33.45531482,2109,BB946341,PALISADES UMC PRESCHOOL & KINDERGARTEN,27002 CAMINO DE ESTRELLA,CAPISTRANO BEACH,CA,92624,6,2017-2018
-117.8058131,33.67727484,2110,BB946351,JENNY HART EARLY EDUCATION CENTER,4445 ALTON PKWY,IRVINE,CA,92604,6,2017-2018
-117.6741231,33.60354484,2111,BB961061,CARDEN ACADEMY OF BASIC EDUCATION,24741 CHRISANTA DR,MISSION VIEJO,CA,92691,6,2017-2018
-117.6232831,33.67297485,2112,BB961127,HILLSIDE MONTESSORI SCHOOL,19900 EL TORO RD,SILVERADO,CA,92676,6,2017-2018
-117.8190131,33.78526485,2113,BB961205,THE CREEK,250 S PROSPECT ST,ORANGE,CA,92869,6,2017-2018
-117.611343,33.61867484,2114,BB961342,SERRA CATHOLIC SCHOOL,23652 ANTONIO PKWY,RANCHO SANTA MARGARITA,CA,92688,6,2017-2018
-117.9591781,33.84259085,2115,BB961361,FAIRMONT PREPARATORY ACADEMY,2200 W SEQUOIA AVE,ANAHEIM,CA,92802,6,2017-2018
-117.9736631,33.84590485,2116,BB980189,ACACIAWOOD SCHOOL,2530 W LA PALMA AVE,ANAHEIM,CA,92801,6,2017-2018
-118.0629131,33.80086484,2117,K9300228,MONTESSORI GREENHOUSE SCHOOLS,4001 HOWARD AVE,LOS ALAMITOS,CA,90720,6,2017-2018
-117.9280831,33.75375484,2118,K9300570,SANTA CLARA DAY NURSERY,1021 N NEWHOPE ST,SANTA ANA,CA,92703,6,2017-2018
-117.7044411,33.55052483,2119,K9300584,MISSION LUTHERAN SCHOOL,24360 YOSEMITE RD,LAGUNA NIGUEL,CA,92677,6,2017-2018
-117.8400131,33.90260486,2120,K9300604,DISCOVERY DEPOT,16800 IMPERIAL HWY,YORBA LINDA,CA,92886,6,2017-2018
-117.8177231,33.88827486,2121,K9300608,YORBA LINDA PRESCHOOL & KINDERGARTEN,18132 YORBA LINDA BLVD,YORBA LINDA,CA,92886,6,2017-2018
-117.8501901,33.71315584,2122,K9300621,SOUTH COAST METRO CHILDREN'S VILLAGE,1510 BROOKHOLLOW DR,SANTA ANA,CA,92705,6,2017-2018
-117.8160121,33.65010483,2123,K9300632,TURTLE ROCK PRESCHOOL & KINDERGARTEN,1 CONCORDIA,IRVINE,CA,92612,6,2017-2018
-117.8200121,33.66150484,2124,K9300633,VILLAGE MONTESSORI SCHOOL OF IRVINE,4552 SANDBURG WAY,IRVINE,CA,92612,6,2017-2018
-117.8204721,33.67468784,2125,K9300634,WESTPARK MONTESSORI SCHOOL OF IRVINE,11 SAN LEANDRO,IRVINE,CA,92614,6,2017-2018
-117.6847131,33.62169284,2126,K9500045,APPLETREE MONTESSORI,25542 JERONIMO RD,MISSION VIEJO,CA,92691,6,2017-2018
-117.6991631,33.55516483,2127,K9500107,LAGUNA NIGUEL MONTESSORI CENTER,28083 MOULTON PKWY,LAGUNA NIGUEL,CA,92677,6,2017-2018
-117.604923,33.63466484,2128,K9500140,RSM MONTESSORI SCHOOL,30075 COMERCIO,RANCHO SANTA MARGARITA,CA,92688,6,2017-2018
-117.657093,33.57371483,2129,K9501066,MARGUERITE CHRISTIAN PRE SCHOOL,26558 MARGUERITE PKWY,MISSION VIEJO,CA,92692,6,2017-2018
-121.2848072,38.73837111,2130,75815,ST ROSE SCHOOL,633 VINE AVE,ROSEVILLE,CA,95678,6,2017-2018
-121.0997142,38.93365514,2131,76014,ST JOSEPH CATHOLIC SCHOOL,11610 ATWOOD RD,AUBURN,CA,95603,6,2017-2018
-121.3021542,38.72333511,2132,90753,ST ALBANS COUNTRY DAY SCHOOL,2312 VERNON ST,ROSEVILLE,CA,95678,6,2017-2018
-120.204684,39.20529523,2133,1613388,SQUAW VALLEY ACADEMY,235 SQUAW VALLEY RD,OLYMPIC VALLEY,CA,96146,6,2017-2018
-120.9928541,39.01242515,2134,2010629,LIVE OAK WALDORF SCHOOL,410 CROTHER RD,MEADOW VISTA,CA,95722,6,2017-2018
-121.3336142,38.78117511,2135,A0101142,NAUTILUS MONTESSORI SCHOOL,100 HIBISCUS CT,ROSEVILLE,CA,95747,6,2017-2018
-120.3358261,39.30824123,2136,A0300541,SUGAR BOWL ACADEMY,815 LUPINE TRL,NORDEN,CA,95724,6,2017-2018
-121.3121142,38.77107511,2137,A0770238,ARBOR VIEW MONTESSORI,7441 FOOTHILLS BLVD # 140,ROSEVILLE,CA,95747,6,2017-2018
-121.0931281,38.87269014,2138,A0900596,UNITED AUBURN INDIAN COMMUNITY TRIBAL SCHOOL,10720 INDIAN HILL RD,AUBURN,CA,95603,6,2017-2018
-121.2590742,38.77560511,2139,A1100150,DESTINY CHRISTIAN PRESCHOOL,6900 DESTINY DR,ROCKLIN,CA,95677,6,2017-2018
-121.1980241,38.73679512,2140,A1300365,PLACER LEARNING CENTER,5477 EUREKA RD STE 2,GRANITE BAY,CA,95746,6,2017-2018
-120.020555,39.24335825,2141,A1300454,TAHOE EXPEDITION ACADEMY,8651 SPECKLED AVE,KINGS BEACH,CA,96143,6,2017-2018
-121.2280462,38.79535512,2142,A1700282,HOLY CROSS LUTHERAN ACADEMY,4701 GROVE ST,ROCKLIN,CA,95677,6,2017-2018
-121.1705642,38.83164513,2143,A1700437,LOOMIS GATEWAY ACADEMY,3268 PENRYN RD STE 200,LOOMIS,CA,95650,6,2017-2018
-121.2764282,38.74320711,2144,A9100529,AMERICAN MONTESSORI ACADEMY,1050 DOUGLAS BLVD,ROSEVILLE,CA,95678,6,2017-2018
-121.2878342,38.72539511,2145,A9101069,MERRYHILL SCHOOL,1115 ORLANDO AVE,ROSEVILLE,CA,95661,6,2017-2018
-121.3000842,38.73279511,2146,A9500465,GATES OF LEARNING CENTER,1780 VERNON ST STE 5,ROSEVILLE,CA,95678,6,2017-2018
-121.2272541,38.72920511,2147,A9500487,GRANITE BAY MONTESSORI,9330 SIERRA COLLEGE BLVD,ROSEVILLE,CA,95661,6,2017-2018
-121.2926432,38.75827011,2148,A9500753,ROSEVILLE COMMUNITY SCHOOL,50 CORPORATION YARD RD,ROSEVILLE,CA,95678,6,2017-2018
-121.2709542,38.88546512,2149,A9700455,LINCOLN CHRISTIAN ACADEMY,1200 HWY 193,LINCOLN,CA,95648,6,2017-2018
-121.2671742,38.78996511,2150,A9900196,ADVENTURE CHRISTIAN SCHOOL,6401 STANFORD RANCH RD B,ROSEVILLE,CA,95678,6,2017-2018
-121.2278044,40.31150524,2151,A0300530,ST ANDREW'S ACADEMY,198 MAIN ST,CHESTER,CA,96020,6,2017-2018
-121.1090543,40.28133525,2152,A0700207,LAKE ALMANOR CHRISTIAN SCHOOL,2610 STATE ROUTE A13,LAKE ALMANOR,CA,96137,6,2017-2018
-117.5719291,33.87653387,2153,76455,ST EDWARD SCHOOL,500 S MERRILL ST,CORONA,CA,92882,6,2017-2018
-116.2256028,33.71985493,2154,76488,OUR LADY OF PERPETUAL HELP SCHOOL,82470 BLISS AVE,INDIO,CA,92201,6,2017-2018
-116.5160799,33.81687593,2155,76502,ST THERESA ELEMENTARY SCHOOL,455 S COMPADRE RD,PALM SPRINGS,CA,92262,6,2017-2018
-117.439553,33.92376489,2156,76579,ST THOMAS THE APOSTLE SCHOOL,9136 MAGNOLIA AVE,RIVERSIDE,CA,92503,6,2017-2018
-117.231043,33.78368488,2157,76692,ST JAMES CATHOLIC SCHOOL,250 W 3RD ST,PERRIS,CA,92570,6,2017-2018
-117.373382,33.9757159,2158,76739,ST FRANCIS DE SALES SCHOOL,4205 MULBERRY ST,RIVERSIDE,CA,92501,6,2017-2018
-117.397363,33.94586489,2159,76772,ST CATHERINE OF ALEXANDRIA SCHOOL,7025 BROCKTON AVE,RIVERSIDE,CA,92506,6,2017-2018
-117.433643,33.92787489,2160,79434,CARNEGIE SCHOOLS RIVERSIDE,8775 MAGNOLIA AVE,RIVERSIDE,CA,92503,6,2017-2018
-116.4429529,33.79150493,2161,82006,PALM VALLEY SCHOOL,35525 DA VALL DR,RANCHO MIRAGE,CA,92270,6,2017-2018
-117.382203,33.95642489,2162,87321,MONTESSORI ACADEMY,6200 PACHAPPA DR,RIVERSIDE,CA,92506,6,2017-2018
-117.1048209,33.50255186,2163,91145,LINFIELD CHRISTIAN SCHOOL,31950 PAUBA RD,TEMECUA,CA,92592,6,2017-2018
-117.024322,34.00197892,2164,95605,MESA GRANDE ACADEMY,975 FREMONT ST,CALIMESA,CA,92320,6,2017-2018
-116.922253,33.93734492,2165,1899525,CALVARY CHRISTIAN SCHOOL,1325 MOUNTAIN AVE,BANNING,CA,92220,6,2017-2018
-117.496013,33.91735488,2166,2010695,LA SIERRA ACADEMY,4900 GOLDEN AVE,RIVERSIDE,CA,92505,6,2017-2018
-116.3658028,33.72949492,2167,2113227,SACRED HEART SCHOOL,43775 DEEP CANYON RD,PALM DESERT,CA,92260,6,2017-2018
-116.2983228,33.75354493,2168,2113861,DESERT CHRISTIAN ACADEMY,40700 YUCCA LN,BERMUDA DUNES,CA,92203,6,2017-2018
-117.347903,33.92935489,2169,2114413,HAWARDEN HILLS ACADEMY,6696 VIA VISTA DR,RIVERSIDE,CA,92506,6,2017-2018
-117.429213,33.90143488,2170,2158541,BETHEL CHRISTIAN SCHOOLS,2425 VAN BUREN BLVD,RIVERSIDE,CA,92503,6,2017-2018
-117.250083,33.62519486,2171,2158552,BUNDY CANYON CHRISTIAN SCHOOL,23411 BUNDY CANYON RD,WILDOMAR,CA,92595,6,2017-2018
-116.3045928,33.73919493,2172,2158621,PALM DESERT LEARNING TREE,42675 WASHINGTON ST,PALM DESERT,CA,92211,6,2017-2018
-117.0900429,33.51745486,2173,A0101293,ST JEANNES,32650 AVENIDA LESTONNAC,TEMECULA,CA,92592,6,2017-2018
-117.145513,33.51755486,2174,A0307071,ABC CHILDCARE CENTER,29705 SOLANA WAY,TEMECULA,CA,92591,6,2017-2018
-117.1006729,33.47761485,2175,A0307280,KINDERCARE LEARNING CENTER,31935 VIA RIO TEMECULA RD,TEMECULA,CA,92592,6,2017-2018
-117.5724931,33.84504487,2176,A0500190,CALVARY CHAPEL CHRISTIAN ACADEMY,130 W CHASE DR,CORONA,CA,92882,6,2017-2018
-117.5635831,33.93664488,2177,A0500227,TURNING POINT CHRISTIAN SCHOOL,2000 NORCO DR,NORCO,CA,92860,6,2017-2018
-117.0949719,33.48332185,2178,A0500283,DISCOVERY ISLE CHILD DEVELOPMENT CENTER,32220 TEMECULA PKWY,TEMECULA,CA,92592,6,2017-2018
-117.343433,33.88417489,2179,A0500612,WOODCREST CHRISTIAN SCHOOL SYSTEM,18401 VAN BUREN BLVD,RIVERSIDE,CA,92508,6,2017-2018
-116.9149549,33.7792749,2180,A0500689,ST JUDE MISSION SCHOOL,23608 SOBOBA RD,SAN JACINTO,CA,92583,6,2017-2018
-116.6391029,33.55366489,2181,A0700093,ANZA VALLEY CHRISTIAN SCHOOL,39200 ROLLING HILLS RD,ANZA,CA,92539,6,2017-2018
-116.5512529,33.83074493,2182,A0770299,CREATIVE BEGINNINGS MONTESSORI CENTER,332 W ALEJO RD,PALM SPRINGS,CA,92262,6,2017-2018
-116.3974628,33.70503492,2183,A0770558,THE ACADEMY PDPCP,47321 HWY 74,PALM DESERT,CA,92260,6,2017-2018
-117.173233,33.74737488,2184,A0900252,CALVARY CHAPEL CHRISTIAN ACADEMY,27912 ADAMS AVE,MENIFEE,CA,92585,6,2017-2018
-117.417913,33.95208489,2185,A0900465,OUR LADY OF PERPETUAL HELP SCHOOL,6686 STREETER AVE,RIVERSIDE,CA,92504,6,2017-2018
-117.188913,33.54694486,2186,A0900486,PROMISE CHRISTIAN PRESCHOOL,25664 MADISON AVE,MURRIETA,CA,92562,6,2017-2018
-117.5691531,33.85073487,2187,A0900547,SOUTH HILLS ACADEMY,2585 S MAIN ST,CORONA,CA,92882,6,2017-2018
-116.3513028,33.79352493,2188,A0900624,XAVIER COLLEGE PREPARATORY HIGH SCHOOL,34200 COOK ST,PALM DESERT,CA,92211,6,2017-2018
-116.921263,33.93077492,2189,A0992019,YOUNG SCHOLAR EDUCATION CENTER,4029 W GEORGE ST,BANNING,CA,92220,6,2017-2018
-117.227373,33.9608049,2190,A1100137,COUNTRY DAY SCHOOL,11001 OLD PERRIS BLVD,MORENO VALLEY,CA,92557,6,2017-2018
-117.193033,33.9131249,2191,A1100198,JAN PETERSON CHILD DAY CARE CENTER,26895 BRODIAEA AVE,MORENO VALLEY,CA,92555,6,2017-2018
-117.5122731,34.02840489,2192,A1300124,AGNUS DEI CHRISTIAN SCHOOL,10514 ROUSELLE DR,MIRA LOMA,CA,91752,6,2017-2018
-117.4748031,34.00997489,2193,A1300194,COTTONWOOD MONTESSORI,4302 PEDLEY RD,RIVERSIDE,CA,92509,6,2017-2018
-117.398463,33.96105489,2194,A1300254,GROWING PLACE,4259 JURUPA AVE,RIVERSIDE,CA,92506,6,2017-2018
-117.133933,33.56055486,2195,A1390051,THE UNIVERSITY OF  AMERICA,38397 INNOVATION CT STE 101,MURRIETA,CA,92563,6,2017-2018
-116.9251129,33.74287489,2196,A1500192,CALVARY CHAPEL ACADEMY,26121 HEMET ST,HEMET,CA,92544,6,2017-2018
-117.214283,33.9403449,2197,A1500236,CORNERSTONE FELLOWSHIP ACADEMY,12407 YUMA CT,MORENO VALLEY,CA,92557,6,2017-2018
-114.5895075,33.61796101,2198,A1500253,DESERT PREPARATEORY,721 E CHANSLOR WAY,BLYTHE,CA,92225,6,2017-2018
-116.3745928,33.69816492,2199,A1500260,DOVE'S LANDING SCHOOL,47900 PORTOLA AVE,PALM DESERT,CA,92260,6,2017-2018
-117.5870431,33.85771487,2200,A1500303,GRACE LUTHERAN KINDERGARTEN,1114 W ONTARIO AVE,CORONA,CA,92882,6,2017-2018
